Date,User_ID,Location,Application_Type,Signal_Strength,Latency,User_Satisfaction,Download_Speed,Upload_Speed,Resource_Allocation
2020-01-20,JM8WXSBZ,"Los Angeles, CA",Gaming,-116.64498275868608,338.0,5.0,454.7038871480789,409.24083901816215,78.18416986907462
2021-10-18,AA6I00TM,"Dallas, TX",Browsing,-71.96978542764862,232.0,4.0,60.0667787157882,341.2690752704601,56.57572607292903
2023-04-06,JPFUFPS3,"San Diego, CA",Video Call,-91.72613476184671,,2.0,1180.2439615460464,32.65575039484456,80.80213228642769
2022-05-14,6L74FC9I,"Dallas, TX",Video Call,-99.09599334081709,363.0,,781.5361762716852,453.2414059737183,84.37433902422768
2019-12-06,IPVKLJ82,"Philadelphia, PA",Video Call,-64.87930240591207,294.0,4.0,269.30392451846825,180.5151265552634,64.05516862556858
2020-12-30,UOQPQ81D,"San Jose, CA",Other,-110.73910882118895,279.0,4.0,210.57148441611554,12.136504567759143,73.39350355505533
2019-08-27,YBAR0M97,"New York, NY",Gaming,-54.748963004975465,365.0,3.0,276.90147653742605,245.52543157451743,86.78337084793947
2019-10-08,LV4PC45R,"Philadelphia, PA",Browsing,-86.33374726913152,192.0,2.0,398.2414111668613,2.097870809961022,122.94185372659128
2022-07-23,WWAF1W9B,"New York, NY",Other,,32.0,5.0,1198.3871589376874,556.877706059526,12.981950657756542
2023-09-19,O5IXUS0H,"Houston, TX",Video Call,-81.38088438953514,257.0,1.0,908.2690904832134,84.2608731933939,124.20344720340015
2023-06-01,6AF4ONA5,"San Antonio, TX",Gaming,-102.54951176258034,139.0,,346.4063183584175,265.3468087851789,59.11793981565681
2023-09-01,D1LHQHXF,"New York, NY",Other,,207.0,1.0,35.55875719484782,577.4495912614155,121.32813555423311
2020-02-27,C44Y8T7S,"New York, NY",Gaming,-38.760811809127546,393.0,5.0,842.3215785738292,219.35396409697816,98.73499720594118
2022-07-26,BVJFGBQ0,"New York, NY",Streaming,-47.81272837501123,288.0,4.0,502.51804649688484,83.64456679683767,140.5243672208089
2021-03-18,NOHM80QT,"New York, NY",Browsing,-114.79120049801253,,,521.5623725722016,288.2284568728581,27.630936413967504
2021-12-13,5T9V82VD,"Philadelphia, PA",Gaming,-113.92209547340725,4.0,1.0,485.88791899958477,248.31933270018908,42.75954816875144
2019-08-30,ZNRXT4AI,"San Jose, CA",Gaming,-51.5019712314982,172.0,5.0,461.3068050101078,584.3106687419416,21.202341763067388
2021-07-11,KI2APUFH,"Houston, TX",Other,-65.1352065120178,137.0,1.0,207.45601158579476,404.96492673961984,69.13196049277302
2019-09-13,TZ2GK0D8,"Houston, TX",Video Call,-48.826115141494114,307.0,5.0,174.24519663583845,159.39613545168666,91.37624690917369
2022-01-16,GGWNLSD6,"Philadelphia, PA",Other,-107.2142001012571,354.0,1.0,57.15722062854991,209.07711935263737,45.48567860068318
2020-12-04,ZQZ56O5R,"Dallas, TX",Social Media,-52.10304024405768,366.0,1.0,499.4921992395156,249.27602423992104,40.64721672935917
2022-12-25,MM0G0MG6,"San Diego, CA",Gaming,-41.70064706184978,189.0,4.0,1053.396748089977,461.5513594942605,97.18814453235535
2022-10-25,MX7V97ES,"Dallas, TX",Streaming,-99.47736914137926,259.0,2.0,,,39.27494442146969
2023-05-18,BBBW81ON,"New York, NY",Other,-89.63251295576165,340.0,3.0,741.6731535674801,345.82644554172424,105.61523060737227
2023-07-06,693WY3NK,"San Jose, CA",Video Call,-99.55648513294545,41.0,5.0,691.9843522253666,61.07646103115836,82.47066717644853
2023-12-13,5V7050HC,"Houston, TX",Streaming,-114.38485607984647,290.0,4.0,1178.3548381744076,241.0766840027148,43.615829103362856
2023-09-15,EFPRLU4I,"San Jose, CA",Video Call,-83.75992686213078,176.0,3.0,921.3756049062571,65.25951179515559,131.45161296585135
2022-11-14,MPILOF3O,"San Jose, CA",Gaming,-29.12352698253423,294.0,3.0,347.25925493645764,430.11339974558103,90.37237947652059
2020-03-20,EKELUJ5A,"Phoenix, AZ",Social Media,-78.3707408754621,253.0,5.0,603.6038319604896,582.8868555751851,
2020-06-29,K4FA7KB9,"Los Angeles, CA",Social Media,-27.969298936485046,187.0,3.0,115.4668201488207,220.49741652450336,16.515228052655605
2020-10-12,OYMVXBHG,"Houston, TX",Video Call,-74.82879493909945,389.0,4.0,1158.9404544394254,57.37827075568427,30.08952860215146
2021-09-07,HR45PLYN,"Chicago, IL",Other,-82.0760606577013,90.0,,467.28285838846256,568.6718049098699,142.58190534801412
2020-08-25,6I4NYEO0,"Houston, TX",Other,-56.69458006521985,,,1052.8999681643068,165.16067252165902,17.625361143284085
2022-10-20,RYXE546N,"Chicago, IL",Streaming,-92.88961832995662,80.0,4.0,904.8640527275513,146.55668201923444,124.67279875403098
2022-10-22,Q2U2410V,"Chicago, IL",Gaming,-78.12882055537737,70.0,4.0,284.61246182098057,250.0985802701876,6.906075805394407
2023-09-02,UVT15FWJ,"Houston, TX",Gaming,-99.89481407593549,,,193.6487155645045,,0.36920484977646106
2020-12-05,7B4V83IG,"Houston, TX",Social Media,-109.6034461461696,148.0,1.0,1076.092554437057,316.34130868893874,146.09347366533245
2021-01-07,02V4GRDK,"San Jose, CA",Video Call,-101.34195318558909,295.0,5.0,1094.8185177245055,153.37137570614516,139.19361861223783
2023-07-10,03Z1WMPS,"Dallas, TX",Other,-71.55536635950209,139.0,4.0,531.3745323324174,341.49316559526187,130.10087606149878
2020-12-20,CG38O6U5,"Houston, TX",Social Media,-89.57975139510363,21.0,5.0,841.3232547756838,34.800669941558326,52.1587670940975
2023-11-03,TUCSLDK4,"Houston, TX",Social Media,,367.0,2.0,986.2075195169584,228.05665755750547,77.66362304499029
2022-08-11,SJQFG9YZ,"San Jose, CA",Social Media,-129.5178565086552,163.0,1.0,671.0795196643319,494.0340451485251,36.491355767216355
2019-12-30,3JW4NIPI,"San Jose, CA",Social Media,,346.0,2.0,394.0960105111418,143.66182242771356,
2022-11-21,7KZ3DVHA,"Houston, TX",Gaming,-125.91412214628856,69.0,3.0,807.6497026663156,,50.480963696368875
2023-05-12,GJ3G16B8,"San Antonio, TX",Other,,178.0,4.0,166.80723898969862,226.5018168915043,83.30795801023957
2023-05-12,2NDJBW5L,"San Jose, CA",Other,-31.329686271386322,121.0,,99.7762271531923,331.5783097026401,0.7814080775003285
2019-06-23,FKD579GZ,"New York, NY",Browsing,-63.5086007463145,342.0,4.0,1127.0731208631066,202.17241069596656,46.84330886613827
2021-09-21,VUQMUIBK,"Philadelphia, PA",Video Call,-86.04712311807697,159.0,3.0,546.233871649505,366.1796678810727,32.61432540322636
2023-10-29,NX56GG26,"Philadelphia, PA",Browsing,-120.0529495528529,367.0,5.0,435.7255445699562,408.7762033179973,
2020-02-27,9W8E0WPE,"Chicago, IL",Browsing,-120.37090839733922,,1.0,851.651630306038,242.7415484822494,115.00919481106385
2019-08-12,E5OJVSXO,"Phoenix, AZ",Gaming,-45.808656255358216,241.0,3.0,772.025681406838,60.03384786524049,148.8494192312379
2022-06-20,ZZSUFN7J,"Philadelphia, PA",Browsing,-57.75689938229779,275.0,4.0,142.787554216742,250.2566978218934,91.60461807689055
2020-01-11,Q9F3WM8F,"Phoenix, AZ",Gaming,-122.51013658881715,326.0,2.0,1162.3007570824675,539.0646111510379,143.95887633495846
2023-11-01,VMR58L5D,"New York, NY",Streaming,-86.50389211419649,374.0,3.0,277.43331028493617,,126.39372481383809
2023-11-13,GLF26YHC,"Chicago, IL",Social Media,-117.88759555956452,400.0,2.0,650.2426427049814,182.75300450843338,10.767280891115943
2023-12-23,Q1Y6LD5Y,"San Jose, CA",Browsing,-92.99492097178289,269.0,4.0,404.12711522978003,527.9426186059981,70.06467127609054
2022-07-25,V79D39TH,"Dallas, TX",Browsing,-83.25328760502123,41.0,4.0,1002.5087958252947,118.27642182133819,6.906403455732568
2019-05-07,LX7H5KC7,"San Jose, CA",Streaming,-78.95603445534324,,3.0,1014.4454269942555,423.1911678518366,24.912075261919032
2021-12-22,471FQ3V0,"Chicago, IL",Browsing,-27.514916402641177,94.0,5.0,719.0245323721862,277.0679470201628,23.02296398286206
2021-07-12,OHFJOQV5,"Los Angeles, CA",Gaming,-122.46727063763844,216.0,4.0,515.3370537797235,415.6881116969774,1.874710777447619
2022-09-11,05GC1KQF,"Chicago, IL",Other,-61.060398715400666,60.0,2.0,795.761871206716,91.10251661664503,34.518743493560514
2021-09-11,ZUG961HC,"San Diego, CA",Streaming,,195.0,1.0,641.6765714248484,218.06978461476112,1.654459749474002
2022-09-03,ZOKU74WC,"Houston, TX",Browsing,-61.23974891647312,139.0,4.0,704.000309600322,594.9274951716071,133.62164935041847
2022-10-29,JJO3HMPN,"Philadelphia, PA",Video Call,-59.046933901025426,360.0,2.0,132.1497304391212,421.84912762508725,80.34229317576664
2020-05-21,7LYR24JV,"Los Angeles, CA",Gaming,-83.07506272137084,88.0,1.0,1058.3217415730144,129.05089680285735,41.59385923724746
2019-12-26,6XHQ7B4Y,"Phoenix, AZ",Social Media,-94.01390833630612,360.0,3.0,537.9620403925628,340.190830594137,40.393559580195934
2023-07-22,RKJMB71N,"San Diego, CA",Other,-75.74046587124337,217.0,,695.4611833551799,10.117250790243638,118.38563480738678
2020-10-01,A7JMALBC,"San Diego, CA",Gaming,-54.65227066963105,73.0,4.0,60.85211947151272,529.0071417078948,118.27666891465748
2021-04-23,38HPXOOT,"Phoenix, AZ",Gaming,-81.78759417143658,82.0,3.0,908.9694871621109,426.9656292543393,69.96004465386494
2021-03-05,4T6FCZ6R,"New York, NY",Video Call,-71.12513968623674,128.0,3.0,90.82366279010495,276.29069729296697,89.89196943311846
2020-03-09,WH18J8JD,"San Jose, CA",Social Media,-102.70772295212649,250.0,2.0,610.8572195177189,4.33930012390864,106.14658568314287
2023-10-09,MZS6A5NE,"Chicago, IL",Other,-23.44862389988519,,2.0,935.6855288176281,578.960294975082,57.21277006465906
2021-01-07,MG0WUILE,"Phoenix, AZ",Video Call,-113.53302975251697,207.0,3.0,460.1756670535235,388.2581210194429,110.26396252681103
2022-04-09,QOMW27UJ,"San Antonio, TX",Video Call,,67.0,,779.8450863665439,462.6222175867561,83.6307761787143
2019-06-30,B4ODWPF5,"Dallas, TX",Browsing,-110.4184799182652,389.0,1.0,220.02947841358616,554.3159923896641,
2023-07-07,WCPES1S3,"Phoenix, AZ",Streaming,-57.97339513024423,250.0,1.0,29.48483160663806,455.9284780398483,125.51859017762165
2020-01-24,OLI6NS9K,"San Jose, CA",Gaming,-85.80681155268836,52.0,3.0,661.0887991407106,56.36599447881192,109.91832943980764
2020-06-13,HF74N1UO,"New York, NY",Video Call,,169.0,,1187.276140091661,330.4676827992355,127.71440302364294
2020-02-27,PLOJT3XX,"Phoenix, AZ",Browsing,-108.4080974151322,98.0,1.0,35.17592525072466,188.5425854777994,13.533517656237255
2022-09-07,CTMAGNAC,"San Jose, CA",Gaming,-93.39149908199263,367.0,5.0,851.9816593055159,231.65983208718788,133.9938600415247
2021-08-12,CGKU3INL,"Los Angeles, CA",Gaming,-110.66311237365682,103.0,1.0,107.36457250942233,19.360253968947738,25.211929813733704
2020-05-10,APQ87O74,"Dallas, TX",Browsing,-41.47138754191154,178.0,3.0,380.97135805449,378.34976417299544,75.24012665235136
2021-03-31,Z3UUCH4X,"San Jose, CA",Social Media,-51.6630866766081,9.0,4.0,516.4170081335683,222.0541211596867,97.21364959344425
2019-10-26,UN99VEDA,"Houston, TX",Social Media,-84.40691480973459,304.0,1.0,,307.8053917700403,26.93668459752967
2021-05-10,96MTS1NZ,"Dallas, TX",Social Media,-125.22822878576206,400.0,5.0,119.73559899404394,241.99024681061715,46.66273373373862
2020-10-17,7M4KRPZ5,"New York, NY",Other,-80.63754642644182,136.0,5.0,694.7296921266914,591.9163854432813,67.69719165809178
2020-06-23,HABZ081V,"Los Angeles, CA",Gaming,-36.48868298775248,85.0,5.0,471.2820017702885,2.6670890092318045,126.57890104134307
2023-01-04,4Q9VP0R1,"Dallas, TX",Browsing,-89.43465066698641,84.0,,36.657399628895114,75.02219147375826,17.636739044482542
2021-07-12,GZEPAIQ7,"San Jose, CA",Streaming,-64.45878901437771,359.0,1.0,502.5170942827811,449.94591631025384,67.18640879970259
2020-12-08,OAC6H9W3,"San Antonio, TX",Social Media,-104.45821462750499,379.0,4.0,70.92764804081071,368.983928957486,69.4508537407914
2022-02-17,O1RPVS6D,"Phoenix, AZ",Gaming,-75.78204975934835,383.0,1.0,1130.5827313913946,139.68383603303323,72.26118097028373
2022-03-27,J5Y8SKW9,"Phoenix, AZ",Video Call,-108.61795308524127,345.0,5.0,52.31835214871134,163.2571034824763,148.1221621537466
2022-06-22,PNDJNC0Y,"Philadelphia, PA",Social Media,-21.05080107851215,293.0,1.0,1163.6036181354532,364.6158395557137,138.99320417624057
2021-03-03,GVXM4PJP,"San Antonio, TX",Browsing,-99.10146439330688,112.0,2.0,1165.4252980533113,244.03729468431683,9.450931242027515
2021-07-11,E2UVEVJM,"New York, NY",Gaming,-119.94938761232652,385.0,2.0,1111.86383739513,501.445586793378,44.16609830773834
2020-04-03,U3V38LBB,"New York, NY",Browsing,-57.98691013204093,381.0,5.0,163.1280525097044,500.24500856551447,37.57952145141289
2019-06-17,USFQDDZM,"Philadelphia, PA",Browsing,-102.24906870366044,,2.0,272.00074337045135,206.46883452690335,103.68803668783494
2021-04-26,ZC6MPPX3,"Houston, TX",Streaming,-94.38015640297607,172.0,5.0,1164.5127059629847,306.94097134574326,35.416474631990816
2022-12-12,FEAHHGZ1,"New York, NY",Gaming,,226.0,3.0,1160.8465449601047,403.2927869285357,5.932883894678126
2019-12-10,XE0U4J8A,"Houston, TX",Other,-128.58454092798507,380.0,2.0,1093.775670978158,556.302273547235,1.7205693034064273
2023-01-22,HVP82HOQ,"San Diego, CA",Other,-37.98254145219984,202.0,2.0,4.573839205462704,532.4849719793013,33.15887502507012
2021-04-05,O3I2L332,"Dallas, TX",Video Call,-26.111535826916267,170.0,4.0,1169.114245461294,282.0242793597577,147.32710140837202
2021-04-15,HIFYYI3E,"Chicago, IL",Gaming,-111.93964862428913,,2.0,41.634496827926306,100.22217552090997,144.7451545008064
2022-05-08,RQFRFDDU,"San Diego, CA",Other,-86.22032499707115,206.0,3.0,1064.7403550373454,250.79015872753808,89.61511262122274
2021-03-24,0RWW4W58,"Los Angeles, CA",Gaming,-85.45231800155852,,2.0,92.67357403986792,84.69761480598763,47.818767154701845
2023-06-04,WI1ZREHZ,"Houston, TX",Streaming,-59.171333867319774,243.0,,86.61360863642886,512.6119525647317,92.06656123508081
2023-05-14,HX9ZLCVB,"Dallas, TX",Other,-86.17709234295158,220.0,1.0,336.6236332192093,219.5076260780428,143.66723162480002
2019-05-28,838MYXB3,"Houston, TX",Streaming,-33.268958833601914,384.0,4.0,866.0427993955951,176.87204682796803,53.15638927991615
2022-05-20,9TY957Q8,"San Jose, CA",Browsing,-85.00610261787023,134.0,2.0,457.9021268785131,324.2696697604649,90.46237314058382
2020-10-11,Z8RLTVL7,"Dallas, TX",Video Call,-107.27159884295772,72.0,4.0,709.0672308611977,326.949690596875,10.987709374743016
2020-03-23,P18JCDWF,"Phoenix, AZ",Streaming,-79.42186172298287,52.0,3.0,292.96018466476414,233.10373543688652,80.83261810830204
2021-09-14,9S5KP6TW,"New York, NY",Social Media,-123.90237605204985,9.0,1.0,1168.15958670405,36.37496106331308,28.38343408470762
2019-12-13,OQ52IHXW,"Dallas, TX",Other,-82.61254111496994,27.0,3.0,1055.0372137942497,76.35402441670014,131.55425310655016
2021-07-27,IOAJB5XS,"San Diego, CA",Browsing,-50.505860992641885,185.0,,,47.25910713100012,113.25349515623657
2020-08-31,ES8Y0HUO,"Los Angeles, CA",Video Call,-67.47138530850725,392.0,4.0,108.89361646466287,269.9246659990853,8.431289698551375
2020-10-23,GQMC3U5J,"Houston, TX",Gaming,-70.17926207856243,14.0,5.0,967.086830087066,533.6594364934014,69.99700014560901
2021-11-25,CBOYAT8K,"Philadelphia, PA",Browsing,-21.20327018804666,148.0,2.0,825.5539475735784,494.9714649162867,20.96650277624958
2021-03-18,FJ1UDFK0,"San Diego, CA",Streaming,-35.357973232049005,207.0,,803.5535555803739,400.35032966080115,115.95430377217036
2023-02-13,DRO3F6KR,"New York, NY",Video Call,-125.85090165677873,400.0,1.0,463.2789503954442,121.75349028066267,70.7730429348131
2020-10-12,UUDCJ025,"Dallas, TX",Streaming,-44.36753554254442,392.0,,1193.6642396085074,573.5174920162825,136.11042340688945
2021-10-24,LXPT0PNC,"San Antonio, TX",Gaming,,63.0,3.0,1016.2373502060246,204.91690048823503,116.0287429295274
2019-09-20,1V1EP8JP,"Los Angeles, CA",Other,,393.0,3.0,959.979216237274,231.55800069221402,85.60514106962212
2019-06-15,ETVIX34Y,"Dallas, TX",Streaming,-26.226811289423907,,,356.51516730574724,553.2664935427457,141.60096419631813
2022-11-10,UTZRFIN9,"Los Angeles, CA",Other,-78.50316000352908,334.0,5.0,465.59242082091407,78.8795846279788,18.04026260508419
2022-10-08,LNY1VLBK,"Houston, TX",Browsing,-47.67729802046878,108.0,2.0,37.23565000866182,58.450609024910726,47.379160411473094
2020-12-22,DVNZJYOF,"Phoenix, AZ",Browsing,-72.66252021609446,25.0,5.0,787.9811721035103,163.7175752565656,131.38800072895654
2023-07-20,T9XS4R5M,"San Diego, CA",Gaming,-103.57522100305565,104.0,1.0,496.4537795235684,150.41597336215713,119.21260192307233
2022-12-17,ZSXN2PZ8,"Los Angeles, CA",Other,-103.50919127748718,211.0,4.0,542.7690649432892,324.1195076571996,75.98718810826016
2020-01-02,M4RVGRPZ,"San Antonio, TX",Other,-78.55964317158363,222.0,1.0,1082.0306907783663,348.8412330347832,105.81741612486947
2021-12-11,TCQG99HZ,"Dallas, TX",Gaming,,124.0,3.0,241.98848727021542,297.4738617933376,109.04212614985073
2019-06-15,DFSCUD3E,"New York, NY",Streaming,-97.43336889452272,205.0,1.0,1173.037244053893,560.7830669678905,54.96924365461642
2019-10-27,8RKFBL6X,"San Diego, CA",Social Media,-30.957020808705778,120.0,1.0,1084.597014341803,578.2411808997617,77.70649554199139
2023-05-24,YSCFD49P,"Dallas, TX",Other,-71.31720081765826,185.0,3.0,1197.720493994633,489.8823864579984,126.65545673913297
2021-06-02,ZMLSPLR2,"Dallas, TX",Gaming,-125.39076363163025,285.0,5.0,438.50581431818443,247.3367734335472,83.32504465701295
2021-05-14,PO8N199X,"San Jose, CA",Gaming,-81.0035936361586,288.0,1.0,154.46536268986515,459.87862410802364,
2023-07-19,ZUJCO7CV,"Houston, TX",Social Media,-65.96093676571923,6.0,5.0,873.9950608905124,322.49704163979493,134.13604599388688
2023-08-22,K3S87DVE,"Chicago, IL",Browsing,-104.3444311633048,199.0,2.0,371.9313884020295,351.30955928727343,10.515226019532065
2021-12-13,AYROJ7PL,"Houston, TX",Video Call,-44.89688436603812,285.0,2.0,290.4650703677008,15.193659302665473,104.0660307636259
2021-09-19,EBT4YDPR,"San Jose, CA",Social Media,-39.23423790494029,167.0,4.0,989.6407323260154,291.9514618365022,90.89612115586715
2021-04-08,JNRWN7HY,"San Jose, CA",Other,-99.19527010359468,13.0,,,453.22037711280854,
2020-12-23,X400PCRN,"Dallas, TX",Other,-117.04811487201603,379.0,1.0,569.1468200061066,463.66861348777763,104.31545330490457
2020-05-09,GPNIU8TJ,"Dallas, TX",Streaming,-71.86511439547975,,5.0,660.7964426974,214.9943112289341,95.20837151639962
2022-08-21,Z5I2TH34,"Phoenix, AZ",Gaming,-45.96418575084718,253.0,1.0,309.91888336347927,447.9649240689691,115.3797910534319
2021-12-01,8B0X3NXO,"Philadelphia, PA",Social Media,-118.00459857255538,147.0,3.0,293.52093948074804,386.54612312636914,95.28859302530799
2020-06-07,KE68EO4O,"San Antonio, TX",Social Media,-64.14040504745789,232.0,5.0,1117.1496554503246,141.52143211017966,64.55322895588151
2023-04-30,QC3NWDZW,"San Antonio, TX",Streaming,-59.609337317366936,82.0,,1116.292898011497,320.30147795601846,82.23096989963763
2022-12-23,UB3MS44V,"Phoenix, AZ",Social Media,-93.38037221598577,168.0,2.0,545.3534446394756,354.30563141973676,72.68055819209057
2020-07-03,5CWZMBAS,"Los Angeles, CA",Social Media,-67.68471686410325,392.0,5.0,640.4569500641851,527.8419671614133,117.7801479337348
2021-05-07,KPW7CY9Z,"Dallas, TX",Gaming,-87.94140581578799,187.0,5.0,1182.3036136637793,493.2023393437569,10.009665368874138
2021-05-18,5ZNE9ZRP,"Los Angeles, CA",Browsing,-82.5865047664997,339.0,5.0,979.9383684299319,224.03383336901652,148.560177549727
2023-06-18,HM0HYSE2,"San Antonio, TX",Social Media,-68.33733060627387,284.0,3.0,109.01564669416071,256.41557725927413,96.69121501754269
2019-05-25,G2OOYXGE,"Los Angeles, CA",Gaming,-58.243282079783356,177.0,,462.42883763272505,286.1531389341425,82.26322405237279
2020-11-24,JATI784S,"Philadelphia, PA",Other,-111.01062190956313,286.0,2.0,713.3891882677848,191.8534502352766,131.16902390531456
2020-06-13,Q1CRFB0O,"Dallas, TX",Streaming,-113.28949457124733,3.0,5.0,1186.119960915591,82.32306903113482,143.287614652991
2023-12-31,1W00XTHH,"Los Angeles, CA",Other,-51.92638747039118,399.0,,911.6678085732069,157.99166695180537,135.71654046772798
2022-06-16,OY54SCAA,"Dallas, TX",Streaming,-97.66464701276757,386.0,5.0,1086.4666394245414,466.89505089625214,39.69082758935039
2021-01-29,YZL4NCGK,"Houston, TX",Browsing,-95.24283442179687,178.0,5.0,784.9748870035751,41.49924363980861,0.9974033229404489
2019-07-15,QF819Y6T,"Dallas, TX",Browsing,-36.05864261383188,183.0,2.0,1140.8628038160634,100.3233782324811,125.43402008471034
2021-03-20,7QCWRY2Q,"Phoenix, AZ",Streaming,-113.7059326532512,269.0,2.0,501.2663517450444,365.0160744485435,53.9794462628077
2019-09-13,PXWQKKF0,"Dallas, TX",Video Call,-34.9840201300302,269.0,3.0,1139.9278525523814,216.13177727621377,68.3589995856615
2023-01-12,F2WEE07P,"Dallas, TX",Video Call,-22.139785743246648,,,426.62165882698474,347.0065725438177,65.75393200366472
2020-09-01,V9WVJQJS,"New York, NY",Video Call,-70.5055713501192,377.0,3.0,683.925513541711,420.1441864477808,103.32079118650955
2020-10-25,9NEZ34AR,"New York, NY",Social Media,-111.99897896413955,174.0,5.0,661.8766926763645,209.56485755691708,66.31202270246932
2022-12-25,G9Z8BS7H,"New York, NY",Video Call,-121.08544192411807,155.0,3.0,501.49473354912544,283.05675963509213,32.68285552627332
2023-10-22,WD9GO2YG,"San Diego, CA",Other,-114.43890497690462,240.0,1.0,1047.7727370077398,,1.6005529732822044
2023-12-31,74MP5MRJ,"Phoenix, AZ",Other,-56.281451734617576,148.0,2.0,503.46801006838575,598.7213930863588,48.822540215765954
2021-03-13,DHIMGEH1,"Phoenix, AZ",Other,-80.34974554875132,333.0,1.0,466.13893281773153,,64.74117616297458
2020-11-24,L5R6LRXL,"San Diego, CA",Streaming,-95.4873507098053,83.0,5.0,851.6966531138332,501.10082527841473,57.55645425893914
2021-09-08,M33UWJUN,"Phoenix, AZ",Social Media,-77.12921506907561,200.0,2.0,239.64860465811935,13.788634531219834,62.526289608174324
2021-10-08,5R6L4Y4J,"Philadelphia, PA",Other,-29.244100899568565,304.0,4.0,40.88789006857559,219.62681511522635,89.64613128399039
2022-02-13,4E946F6N,"Phoenix, AZ",Gaming,-87.17174429840105,241.0,2.0,255.50978267659664,494.41884720773095,79.47412680866486
2023-01-01,V6H5RC5N,"Houston, TX",Social Media,-37.85316370755494,333.0,,692.2479829357274,405.877057960269,127.55678512763144
2023-08-06,9OIJIDTR,"Los Angeles, CA",Video Call,-127.64008267249825,197.0,5.0,97.44130677008633,357.3645485529387,57.65945011783756
2022-09-24,F8MS1B0O,"San Diego, CA",Gaming,-126.34796072851753,189.0,5.0,903.2928887668174,515.3405773055381,62.199557119968816
2019-08-02,E9BR9KQ6,"Dallas, TX",Video Call,-54.812238636452236,14.0,5.0,1186.1088207107857,558.0191365869513,51.86947035820824
2021-07-20,76PU27D8,"Dallas, TX",Gaming,-124.45555093918718,249.0,3.0,1124.7290817512035,289.9995115732307,85.83379436855449
2021-01-03,75JICFT5,"New York, NY",Video Call,-38.59131848618388,315.0,5.0,702.1507740359255,579.1298577663865,20.088218995045555
2019-06-12,VVKRM7UB,"San Diego, CA",Gaming,-93.28625642810255,89.0,4.0,978.7250207442544,0.2390608075883982,140.8033674002532
2020-03-14,CEGJN6T2,"Phoenix, AZ",Gaming,-43.7142730545106,21.0,3.0,497.6295320383355,331.3718518946335,76.96999377064331
2019-10-09,AD0XZBHM,"Dallas, TX",Streaming,-81.64638226654924,80.0,4.0,502.49278025566196,,137.41107439770576
2022-05-07,EUVAX59P,"New York, NY",Other,-104.17621037273652,369.0,,,438.37221344315003,140.28320513719012
2022-05-29,A2SFP05U,"Dallas, TX",Video Call,-120.99920415924495,52.0,2.0,401.67937097084774,107.89380206757721,12.031888637092658
2023-09-25,CEGZ8DF5,"Chicago, IL",Video Call,-66.52440060744519,304.0,5.0,220.93945353416373,262.8101656039943,130.00417257253815
2023-12-18,OAB3PGAS,"Los Angeles, CA",Other,-64.84803495289611,155.0,5.0,184.68451659220747,157.22525997069954,131.25655203107183
2022-04-10,PESU5E3M,"Dallas, TX",Other,-36.97671701450014,152.0,1.0,789.5269200293834,259.1198253526703,112.12221906255544
2019-05-27,NUEKWGMI,"Dallas, TX",Social Media,-122.56591206400094,178.0,1.0,100.86596510176248,256.7174956537388,115.29224176754484
2023-12-14,H7NJKR5R,"New York, NY",Video Call,-74.06794725590453,371.0,5.0,13.471990582230564,111.40563839333535,95.86050133452301
2020-06-06,935NJ8HI,"San Antonio, TX",Gaming,-27.65844838064686,347.0,3.0,439.64814755292787,553.639169068008,65.50157608220073
2021-03-07,I328SSR4,"Dallas, TX",Streaming,-42.68989165804568,95.0,2.0,347.7799687573468,121.38356917657285,75.49214327898737
2023-02-14,LQ9NTUUX,"Phoenix, AZ",Social Media,-54.27915930580227,,3.0,264.75395788654646,267.5712200531077,18.003572941464224
2022-10-28,RL1MW5LX,"San Antonio, TX",Social Media,-53.96809456477047,353.0,4.0,1056.7866921244686,317.1974281303955,12.957850095446105
2023-01-02,7IQPGRQD,"Los Angeles, CA",Social Media,-60.27820653310694,191.0,4.0,,29.347389273660184,46.995630639663624
2020-01-08,36571STD,"Philadelphia, PA",Other,-36.63082864464826,295.0,3.0,11.398190521653584,94.62806785474318,111.53252585094332
2022-07-31,EQZYF7M1,"Dallas, TX",Social Media,-66.62796650589057,34.0,4.0,818.9193342768798,388.89527788080795,7.680135454321812
2020-08-28,FU6EEOHW,"Chicago, IL",Social Media,-29.751563784397874,,,,,55.471619980583995
2022-03-03,SF148UTZ,"New York, NY",Video Call,-50.07101019486764,33.0,4.0,31.398729905646316,125.72483867266601,31.88072502306397
2021-03-05,H0N1TMOR,"Los Angeles, CA",Social Media,-22.34653088456315,344.0,5.0,592.5842201496098,399.95000392895827,106.4524318336384
2021-08-18,KMD9TOY1,"New York, NY",Social Media,-61.48458183914612,195.0,1.0,930.6614255881886,598.1349360831907,127.80045202019745
2022-03-05,SJ5GZ3SJ,"Dallas, TX",Other,-107.16086777167104,389.0,2.0,,498.18945348075715,
2023-02-11,YV9G0QGM,"Los Angeles, CA",Gaming,-120.91733165286242,169.0,5.0,157.41706987330977,85.83104434482935,37.86462793054453
2023-05-08,PH3TZZIJ,"San Jose, CA",Streaming,,209.0,1.0,761.9572300163003,382.2999522330289,27.984201023958473
2019-05-10,VK2U1T6K,"San Antonio, TX",Browsing,-119.41110429180131,73.0,4.0,641.312574929966,334.0310909662507,77.84836759757552
