Date,User_ID,Location,Application_Type,Signal_Strength,Latency,User_Satisfaction,Download_Speed,Upload_Speed,Resource_Allocation
2020-10-06,l1MLqS8H,"Phoenix, AZ",,45.45299847355108,57.0,4,844.9016855530862,455.8774992854152,84.80110072534004
2023-01-15,lrHljXik,"Houston, TX",Web Browsing,-119.51529084826942,84.0,5,937.4715453197347,210.2479825310928,18.59766468151155
2023-08-06,amLpqKnT,"Houston, TX",Web Browsing,-71.90961091143339,115.0,1,16.22776828614214,174.77761890465177,32.13454560682562
2020-02-22,qJdMHP6W,"San Antonio, TX",Web Browsing,-62.94901975313552,6.0,3,394.9189973540187,257.05073725096656,25.384265016504802
2023-03-20,rLjQCCWJ,"New York, NY",File Download,-64.65308863469052,31.0,2,560.9326642882515,263.0176293015113,43.35603610850329
2023-03-04,9zOpTS2h,"Los Angeles, CA",Gaming,,42.0,4,267.59619941800196,45.90738237033909,48.06635130636007
2022-02-09,qwLMAtPk,"San Antonio, TX",File Download,-31.002489415372693,34.0,3,969.4152775349886,,99.25881770160498
2022-08-18,umb26evm,"San Antonio, TX",File Download,-79.37771885169826,194.0,1,520.6768329253241,27.454675883121006,77.1052965363298
2022-01-27,rEeG5MfI,"Phoenix, AZ",Social Media,-86.36922710722504,158.0,2,363.22568533905496,237.15276728833723,61.101639582568254
2021-11-26,YveM0afP,"San Diego, CA",Streaming,-91.88632505373249,,5,771.0308380707002,446.9601549339918,49.223197012993005
2020-02-20,SUQUhBHI,"San Diego, CA",Gaming,-52.40075502990314,80.0,2,768.3418520902005,42.613546335939446,
2020-06-19,EuqTC9VY,"Philadelphia, PA",,-53.20439253129662,145.0,3,29.960402979319124,56.58630615540955,69.80808052645524
2023-01-11,6tRyzQI7,"San Antonio, TX",File Download,-60.229365139194435,240.0,3,170.6340961840055,498.2070432617021,71.51148557959812
,6SJEp0gs,"Philadelphia, PA",Gaming,-99.99671823756091,202.0,1,78.89979797620295,15.197592182628672,68.40134603491494
2019-01-03,9gV83Fct,"Dallas, TX",VoIP,-100.65261443143652,184.0,1,,123.346490397238,27.135928120860807
2022-04-29,xpgTcRoI,"San Antonio, TX",Streaming,-87.86181152978536,102.0,4,604.6444203828379,276.8106721343346,52.40595803468844
2021-02-12,UBLReO0K,"Philadelphia, PA",Gaming,-99.64783427690854,177.0,2,119.89679760901173,264.5538256178343,
2021-06-20,wFRzO6t6,"Los Angeles, CA",Streaming,-64.93330714032373,15.0,4,,251.75023637870132,64.55086032339116
2021-02-06,JD0925aQ,"San Jose, CA",Gaming,-93.71895426975219,298.0,2,-724.2820179756899,-243.66577805754142,81.57274799148175
2023-06-02,TosnNAbJ,,Web Browsing,-39.3980104520536,53.0,4,237.1993085387588,430.85518733120443,17.365651896493894
2022-05-08,LDzhsNcO,"San Antonio, TX",Streaming,-114.30249613289683,142.0,2,,194.7206601867409,92.51732666835318
2022-01-11,ILTIoMBn,"San Jose, CA",VoIP,-77.17567256616948,249.0,5,290.17369320816033,70.06888634598369,65.38827290938856
,fyG3aeFe,"Houston, TX",VoIP,-102.71044952095141,205.0,3,286.24121451063223,258.2283226685751,93.18333861249488
2019-05-06,WUOG0x2x,"Phoenix, AZ",Web Browsing,-58.70622621566602,93.0,1,172.5410054812304,287.30480615846096,58.75559091907
2022-12-08,vra6I4kS,"Chicago, IL",Web Browsing,-79.18084386494078,43.0,3,688.8368867775017,117.33495508570557,77.04895925621041
2021-11-07,NQYAyVwt,"Los Angeles, CA",File Download,-108.34664065345552,,1,344.0060967896734,431.2688530912685,33.67737398402569
2019-06-08,RjTp5bQR,"San Jose, CA",VoIP,-75.62606239286882,210.0,1,723.6620060688872,267.0928139451641,20.71624289049937
,NeknXh6o,"Los Angeles, CA",Streaming,-110.58343708177229,142.0,1,925.7047399979448,,34.42712416943717
2023-07-18,SborvSbU,"San Antonio, TX",VoIP,-48.405663796348776,217.0,4,566.6800761378361,-123.78372066333237,72.24345531185439
2020-11-13,XEYvv1Ku,"San Antonio, TX",Gaming,-99.78560700122627,76.0,4,696.9032174672535,42.28059774561499,27.66021509596862
2019-07-10,aR5XXMVm,"Chicago, IL",File Download,-33.930409264045366,268.0,5,415.7984589556049,,51.73000556223194
2022-12-04,SXmpnWLa,"New York, NY",File Download,-85.19342882535479,70.0,5,477.9124189857021,236.23017174963962,
2020-04-18,QQdEDd70,"Dallas, TX",Streaming,-95.48484448363274,49.0,3,934.8747653588613,392.0495197323077,76.65322058141405
2021-03-01,CbCNggL3,"San Diego, CA",Gaming,-114.52193760981555,76.0,3,708.5325573239041,372.47778093773815,-71.5413812268293
2020-01-20,97d62yBN,"San Diego, CA",VoIP,-40.660219793923375,251.0,2,684.4040508231766,60.72573104605189,12.496856655861244
2022-03-06,kzlz0GKD,"Los Angeles, CA",VoIP,-109.43009327528858,256.0,3,372.957678336577,263.37870002741033,42.0181822601155
2023-08-01,QcA71bmP,"Philadelphia, PA",Web Browsing,-50.218853386209545,145.0,3,460.169314563039,330.8128225958137,
2021-09-05,QYyA3rZt,"New York, NY",Gaming,-53.91737403483151,182.0,2,466.8968702283247,-297.3680504294171,46.35707620032298
2019-07-23,xdZgCk9M,"Dallas, TX",VoIP,-42.762361118106426,270.0,5,876.6373551603965,254.224453018026,87.17203033550004
2021-04-18,UUGOgBiH,"Chicago, IL",File Download,-79.3265812187067,63.0,4,714.6350866086535,396.9361829691007,18.428952570940528
2021-02-02,Tzg1xiHN,,Web Browsing,-62.60303119178671,191.0,1,236.25231049397422,158.82797573867768,74.61229770398575
2019-02-09,UjFiX4P3,"San Jose, CA",Gaming,92.52679273758861,117.0,4,266.02424357722396,301.07781540941096,1.1467949321887105
2022-09-30,woFalqJR,"Houston, TX",Web Browsing,,219.0,2,843.6854869678646,-345.1374229898722,25.40788139592006
2020-03-14,IwH5s4Sb,"San Diego, CA",Streaming,-57.488299101507145,178.0,1,313.3971226915533,29.408467272146353,87.4273643910119
2022-03-28,p6zxKmIZ,,Streaming,-111.24227356023175,300.0,5,295.97467653762885,195.89242055587147,33.58836615257436
2021-12-25,xbxReWXl,"Houston, TX",Gaming,-81.4572922113251,,2,367.06027236524653,16.336853815680954,82.34781483085418
2021-03-20,DRkpvhMi,"Dallas, TX",Gaming,-98.80996320132358,61.0,5,240.24912450143444,102.95762224568011,57.91881862073607
2021-04-01,H1f0jdya,"Los Angeles, CA",VoIP,-37.958685963505275,89.0,4,621.2679618338201,374.93814455574545,45.419486830764846
2022-06-12,bqS9ngDa,"Chicago, IL",File Download,-85.49132210552807,159.0,4,564.8080005595747,151.8084428431054,58.02119105104799
2023-05-27,yF5hksPr,"San Diego, CA",,-103.23992153078783,82.0,5,-697.1076935261245,9.328618889764495,5.748262587851816
2023-08-24,P408VRbF,"San Jose, CA",VoIP,-59.91028581528349,47.0,5,474.3582165690433,498.41046259575364,82.88330476581216
2020-02-24,yUilCJxG,"San Antonio, TX",Web Browsing,88.81414225653754,189.0,4,2.3524638062402126,,-79.50436480209099
2021-11-05,eKjlFZpj,"San Diego, CA",Streaming,,273.0,4,415.69326451166245,477.87507952316554,90.28301190492239
2019-02-04,wOIyeQ9T,"Los Angeles, CA",Gaming,-97.89735648369319,240.0,4,98.50848006016454,412.6381722475177,74.75982364421412
2020-08-12,gWh4AEVP,"San Antonio, TX",,-35.86085388019224,,5,284.61576092347906,,47.9469184934153
2023-11-06,yzNEp03t,"Chicago, IL",Web Browsing,33.93168218425099,298.0,2,698.0431604859488,477.70575342148067,64.10642299498735
2021-01-24,FYfGF4M9,"Los Angeles, CA",File Download,-57.1788867025208,119.0,5,317.6435535901666,4.627637418083308,10.31435019942718
2020-10-08,mweosRDA,"Chicago, IL",Streaming,-107.5264846644524,105.0,3,685.1206068793987,31.238092139385778,21.74495247290483
2020-12-05,nfqCRUhA,"San Diego, CA",Social Media,-99.34671136912732,,2,,,13.755337296359048
2019-02-15,ltDEHF6v,"San Jose, CA",Web Browsing,-118.6436197251469,252.0,5,-692.3529698865962,,58.408971251546795
2023-02-04,fNBEEtEU,"San Jose, CA",Social Media,-61.82871564092307,58.0,1,,,
,7hH2pP1z,"San Diego, CA",VoIP,-72.46502326608584,,3,975.9931001518522,206.64389147871438,27.45946020751554
2020-09-03,ANQHy53M,"Dallas, TX",Gaming,-42.57599435947486,73.0,1,-20.83230474860731,391.2816251605745,82.6025594118178
2023-02-21,M7adb8qG,"Phoenix, AZ",Gaming,-42.82104022149494,256.0,5,177.39913546647156,230.7136488522202,79.57987832845433
2021-04-27,t5M6fl8O,"Dallas, TX",Gaming,-37.27888566525115,279.0,4,937.9199397115193,301.8079882745658,
2020-04-22,NdIcs7mj,"San Antonio, TX",Streaming,-78.8389080666932,226.0,3,280.1025211879866,27.608508594917037,54.81682849554414
2022-10-14,QE3tCQJ2,"New York, NY",File Download,-48.44908944910523,89.0,5,63.895155092816516,466.1749462898524,65.09406348029536
2019-11-11,7VLExxgD,"Chicago, IL",Gaming,-76.46025095629368,268.0,3,900.9421046283462,275.9816169109703,28.473517445031927
2020-02-23,zQhL0Ape,"Philadelphia, PA",Streaming,-80.88833478910246,66.0,5,381.8484938079599,302.34099850442794,1.653060391741601
2023-05-24,NDiAWjlC,"Philadelphia, PA",Gaming,-93.94682972458193,33.0,5,956.418516201692,10.638434961322496,14.655632750355085
2020-10-10,hXEYvrxj,"Chicago, IL",File Download,-103.47034704894352,226.0,1,290.1482173456751,178.7621916691189,35.7827644497941
2023-04-16,YHNg7m0C,"Houston, TX",VoIP,-67.89054582215789,293.0,2,539.7449528677572,395.19356312117816,88.51402254195388
2022-03-18,I00QmQRn,"Phoenix, AZ",VoIP,-31.10906815277039,145.0,2,549.1786580989057,79.33823615327017,
2020-10-20,fx3GhPf6,"Houston, TX",Web Browsing,-74.05822559561305,-214.0,1,373.3256289946556,41.70376815321703,59.49051536289728
2020-04-11,902KtHVc,"San Diego, CA",Gaming,-72.04348882890326,262.0,1,182.013617348195,295.0284750304115,91.5394045729
,ggyz15vF,"Chicago, IL",File Download,,183.0,5,459.0432914825146,108.99726006958215,5.775677320782801
2022-01-18,GpYYvkRv,"Houston, TX",File Download,-99.30241680011908,220.0,4,14.811421603491581,,12.56572469833892
2019-06-11,guirTv80,"Dallas, TX",File Download,-93.33730481024848,139.0,4,176.87638312095066,192.53933611625794,84.03771423721442
2023-07-11,593MfRL3,"Houston, TX",Web Browsing,-37.43228657678003,196.0,3,,1.6094107989356732,75.64852292801743
2023-06-24,tkl6y1Fn,"Dallas, TX",Web Browsing,94.04792495510752,295.0,4,921.1124574772585,341.16446742839855,21.316330818586582
2021-04-09,tJRPplxo,"San Diego, CA",File Download,-110.71794957927048,42.0,1,476.07820133775294,68.14677876495917,49.52110680640332
2022-01-02,AnmQlRwU,"Chicago, IL",Streaming,-119.60104075288203,156.0,5,511.993628669271,216.32977410611687,56.64235224334773
2020-02-20,K6yoSMWh,"New York, NY",File Download,-59.178702210035915,178.0,4,33.30553834795702,429.835212156055,48.095332032758975
2021-09-10,TsvDp66E,"San Antonio, TX",File Download,-75.48608520622281,200.0,3,322.3214602126188,-256.94642876496124,-80.33874553962062
2020-03-04,8H5GetwL,"Philadelphia, PA",Streaming,,218.0,3,,286.4827376533837,60.304828076567794
2020-07-17,3zg1YbZI,"Houston, TX",Web Browsing,-114.58168092014425,113.0,1,340.7303040554869,480.7880184576047,
2021-12-13,TVnUqksk,"Chicago, IL",Web Browsing,-101.87013226593555,288.0,5,,428.96414442598393,91.57576420462003
2020-09-04,Ieb1058S,"Chicago, IL",Gaming,-86.90755910562957,172.0,2,524.2205468507358,313.907375764354,99.8828810097934
2021-09-12,W7NkGO2P,"Philadelphia, PA",Web Browsing,-76.41956165062803,9.0,3,947.0693671056501,152.71097564584724,80.24241501893783
2023-05-24,hYJStmtQ,"Houston, TX",Social Media,-102.7836863890476,166.0,5,954.381093472954,268.3213504937157,46.22312683505368
2019-12-17,ZObSvmp1,"Phoenix, AZ",Social Media,-43.230121800672876,22.0,5,331.3016425942532,289.6922854271368,20.945129952159537
2023-02-02,aEEt92gz,"Los Angeles, CA",Streaming,-65.85650033810019,,5,771.9449992924292,363.1019008341702,66.9134757093418
2020-02-08,M0aFme9z,"Dallas, TX",,-48.862845384308685,226.0,3,785.2997620819314,295.37785969526766,68.48337246950457
2020-05-24,iL2kKqIu,"Dallas, TX",,-88.57563403323391,144.0,2,160.6922166346818,212.35772177023566,60.65119808131749
,ABbIJ4Ik,"Phoenix, AZ",Streaming,-31.183204902010885,193.0,1,71.06944106148173,57.27300032533278,88.06720296081802
2021-05-08,tBbheij9,"San Diego, CA",Web Browsing,-96.59742947171375,236.0,5,587.7291468182748,160.86021194001603,37.11205675785555
2022-07-17,ULN4Uxtt,"Los Angeles, CA",Web Browsing,-85.58612390456071,160.0,3,852.3659387298909,316.6607037536103,44.46882990944647
2023-06-25,uUgPdq8o,"Dallas, TX",File Download,-115.66207521318847,15.0,1,252.81264350946452,341.2066148557838,9.942576132474812
2023-02-07,Nt7JGrdJ,"New York, NY",Streaming,-101.88203126333659,296.0,1,,94.08657140048705,46.01006425777634
2021-12-08,cWS5AN1p,"Dallas, TX",VoIP,-56.837221124222395,266.0,1,144.40163628601033,332.71300062505975,82.61299832065556
2022-12-01,a803qTvM,"San Jose, CA",VoIP,-93.5881528952701,202.0,2,706.7491710231143,334.60639412948626,32.85326378659672
2021-03-06,p9Za1T3n,"New York, NY",Streaming,-94.8671464699249,118.0,2,689.6889668295406,78.56445597195183,15.07420958088803
2022-02-22,E1k2apxk,"Houston, TX",File Download,-48.8931301026516,236.0,5,238.56473368359022,,58.284621449086984
2021-02-07,Roun3LnF,"Philadelphia, PA",File Download,,281.0,5,669.2674317336258,152.92107053016068,59.89275873918615
2022-09-09,O46yUg94,"Los Angeles, CA",File Download,-53.31432549428865,54.0,2,805.7326182152623,,58.3791956351995
2022-11-20,Yz3u3QsD,"Chicago, IL",Gaming,-95.51297391339287,70.0,1,828.1035453199885,285.0566696635892,35.096043819448575
2023-10-06,AmvN2flI,"Phoenix, AZ",,-105.85903170654657,50.0,4,37.20850570072653,407.1932913617851,
2019-05-31,rn25tApJ,"New York, NY",Streaming,-73.37221981026582,176.0,5,544.5620468209939,463.6444240624702,56.15807359405001
2021-03-15,OMRwUv2D,"San Diego, CA",Social Media,,237.0,3,209.26516823062556,338.88035168580524,
2022-03-22,FwxKLWcN,"Chicago, IL",,-115.91241033974022,277.0,4,13.205151673966519,487.1161647792965,-61.03986547788816
,fUbY90rQ,"San Diego, CA",Gaming,-33.97696196690485,240.0,2,214.59914340858498,288.04176859788913,28.688765533100756
,NMeyOLH5,"Phoenix, AZ",,-97.42771445799907,-71.0,2,437.3364111773609,195.1096276842284,53.710434386826236
2023-06-15,sbKyMhIS,"Philadelphia, PA",,,23.0,5,173.88011108621416,327.44597242490664,2.4903846598184343
2020-10-16,SqnMrWV9,"Los Angeles, CA",File Download,-44.70028054747381,275.0,2,630.330510682486,337.4406058894309,10.383245831978416
2023-03-23,2XwuIMN4,"Chicago, IL",File Download,,17.0,4,965.6300326258419,376.8565316839555,21.382119804062285
2021-02-19,5JvkxnTw,,Web Browsing,,59.0,5,,450.3424009130585,75.21005408557372
2020-10-05,qF13iApn,"San Diego, CA",Gaming,-72.0372523556571,,2,176.83419838977633,180.7556389910595,90.35104059075968
2023-09-12,1r8ftJcC,,Gaming,-77.89945253222551,66.0,1,345.8382985266565,32.84004447137906,53.673423299111164
2022-10-06,JZx2ntUT,"Chicago, IL",Streaming,-106.98706126584524,87.0,3,709.9018558593866,,20.708120380852847
2021-10-04,Vxbd8HpZ,"Dallas, TX",VoIP,-49.6286854226735,21.0,3,754.7027235960326,102.10392828477887,45.199707930431096
2023-08-02,4gCrNfT3,"San Jose, CA",Gaming,-58.98109799276462,,2,23.564176781808666,51.7762499766905,56.32766187723506
2022-08-31,P1nQGX76,"San Jose, CA",VoIP,-40.99836559317181,176.0,5,546.1724948313383,142.67869551005057,87.45689250410273
2021-06-22,z76nEXwW,"San Diego, CA",Social Media,-82.39906674609439,287.0,3,876.5228860185927,343.7132350425444,40.191364180046875
2020-11-19,Pi0o8Z05,"Phoenix, AZ",Streaming,-107.19788479847878,5.0,2,,485.99683853612964,77.85113190794121
,I8LncDJ0,"San Diego, CA",VoIP,-89.0925575061247,,1,96.9772736384199,415.55147425954925,18.551342487964227
2023-08-17,5HbB4oAf,"Houston, TX",File Download,-50.86908915591927,158.0,3,696.6188190207763,179.11643166597253,92.97584297543769
2020-01-07,q0e3IFVz,"Houston, TX",Social Media,-68.6891198391679,103.0,1,294.0022803121791,266.7391476175867,2.2264010694410197
2019-07-13,fNzvn3Fl,"San Jose, CA",File Download,-83.08274652698792,282.0,4,240.51163795473295,286.2413378840435,12.840178402393176
2022-11-09,ubJwTLJp,"San Jose, CA",VoIP,-30.044383433949704,219.0,3,693.086668081425,265.59046845416157,56.786341859715314
2022-11-24,fU2oQnxp,"Houston, TX",VoIP,,278.0,4,,-449.0592608599735,81.93449140859653
2023-05-14,RQYDhxdo,"Dallas, TX",File Download,,15.0,3,39.592289060758404,434.07125375359885,98.76991421378987
2021-01-10,P3e59EmZ,"San Jose, CA",VoIP,-50.82885651703022,291.0,5,,379.17195723593835,68.8777750502974
2020-07-20,RvNruoNh,"Chicago, IL",File Download,-82.21404579372116,166.0,2,11.18108893260883,119.82795272751184,4.478533674668716
2023-09-25,rHZF4scE,,VoIP,-90.73470637110091,261.0,5,875.6665103163424,378.2949393676738,94.63884625431604
2023-01-04,q2nY17VC,"Philadelphia, PA",Social Media,-39.629456847759926,261.0,3,532.1060048654715,472.9449607632443,60.04976962084869
2020-09-06,pCvrXENq,"San Jose, CA",,-48.842924851048025,49.0,2,158.10347308182915,150.46887658958497,80.25925066348681
2019-11-04,eigACm3r,"San Antonio, TX",VoIP,-108.08836108606783,238.0,5,,401.8326238896792,
2021-08-14,xHo84hRR,"New York, NY",File Download,-54.37761639524906,253.0,5,804.484535360173,262.5417875620548,48.44702186612957
2022-02-01,ukYzfWtC,"Phoenix, AZ",Gaming,-44.18392047515128,216.0,4,654.0220544089292,481.90137167270257,10.368754489582965
2019-03-05,Bn6JWoiI,"Phoenix, AZ",Streaming,-66.10388872255606,64.0,5,148.92805807634969,441.2442141423588,58.352496179654224
2020-07-18,Pw6nx1y1,"Dallas, TX",Web Browsing,-30.40789608527342,188.0,2,399.50926670931887,,87.50735529263365
2023-04-26,CMxfyK7R,"Houston, TX",Streaming,-33.71133830497401,288.0,2,615.2359958828463,104.95560251975743,44.02418308372086
2023-05-23,JgFgZz3r,"Los Angeles, CA",VoIP,-116.2636580287864,124.0,3,,360.2675284415382,53.559503056329696
,ITB3mTR7,"San Diego, CA",Web Browsing,-30.424524979532777,233.0,4,105.91017896312927,190.36590673336724,95.9595508495135
2023-01-29,UQkP2eL8,"San Antonio, TX",Gaming,-80.12070082174964,-257.0,5,968.9846845736248,44.11349871300979,99.73507346104506
2021-11-16,L1FYX8Mk,"Houston, TX",Social Media,-90.59571612372929,157.0,4,391.48049420484756,182.61338915977393,3.4835619378939975
2021-10-27,GXQYDjjE,"Houston, TX",Gaming,-114.78082316602632,77.0,4,,445.23094815730155,26.153427069751555
2022-03-12,lVMohL7M,"San Diego, CA",File Download,-114.59269634716524,206.0,4,779.0493960736972,482.76297967499806,57.14650118082093
,xASB76Ym,,Web Browsing,,63.0,3,43.200302855024745,278.0711792199784,11.612554276006016
2022-06-01,0ZU1R6R3,"San Antonio, TX",Streaming,-88.3252828573666,80.0,1,719.8140722874797,164.7265456605481,20.443055399096664
2020-09-20,WhVvcMc6,,Social Media,-95.04335167280968,48.0,4,959.4359015945507,,46.5462946797406
2020-07-06,7xOHrZMn,"Phoenix, AZ",Social Media,74.58760546990464,247.0,5,855.6769376478759,212.12041655079594,67.19428193086436
2020-07-29,TDfbQvoO,"Los Angeles, CA",Gaming,-100.14810604020481,242.0,1,188.47074321147826,272.80930390402085,71.71622587016894
2020-12-05,fuEjUBs4,"San Diego, CA",Gaming,-99.0706432022439,263.0,2,390.2108668479298,489.858322850927,88.63428620714265
2022-02-23,79FUC6MJ,,Streaming,-102.78110614115977,,5,,461.82486466646105,21.238186887397603
2021-12-20,y1UVmCX2,"San Jose, CA",,-113.77998423243662,191.0,2,921.1039982677887,192.62196123398013,20.30182279525865
2020-06-24,xe3k0sSy,"Philadelphia, PA",VoIP,-30.47876710192999,273.0,5,787.0808385488149,456.2641735917778,51.431338413180015
2021-07-14,OySEVDAa,"San Diego, CA",VoIP,-60.922743963812735,295.0,4,321.1705853019199,170.84004182880287,6.8923524869399895
2020-11-05,f28irHH8,"New York, NY",File Download,-85.11712627037423,46.0,5,458.2845506480453,198.19159326797387,88.88179106439982
2023-04-04,a68WvtlI,"Houston, TX",Gaming,-110.0820556935896,164.0,2,477.6749604760117,437.9757475583,
2019-08-06,8P2ZJrAu,"Dallas, TX",VoIP,-34.55791594524446,139.0,2,151.22982038287248,449.2323743668786,96.96138545049891
2023-10-30,urvBsKiU,"San Antonio, TX",Social Media,-102.34612079350568,-187.0,1,5.832864912142188,70.91042188344431,95.77652356729986
2019-05-01,r411po2F,"San Jose, CA",Social Media,-45.421750099159,251.0,5,484.0800835791579,45.67583808558123,39.67915469430019
,3F4HqZM3,"San Jose, CA",Streaming,-77.3431793213546,19.0,4,513.599939388758,330.8283761870511,44.82693857417982
2022-03-30,iZW4W71m,"Phoenix, AZ",Social Media,-80.25748288792478,175.0,4,335.5478859853005,-437.6300541640694,52.222225971569415
2019-09-03,vL6p8ysc,"Houston, TX",VoIP,-40.12055306635668,275.0,5,966.4296337424732,391.78893292753054,3.9045235035243486
2019-12-18,PSxOtngl,"Philadelphia, PA",Streaming,-101.53294015876688,235.0,4,318.1380350675501,6.650973453499631,78.13316554342286
2019-08-29,vgrFuB5F,"Houston, TX",Gaming,-56.356441296916394,84.0,2,189.29930616867452,172.43851804910392,38.702628260554036
2022-12-21,gzmbcRIk,"New York, NY",Social Media,-82.18252899018981,70.0,4,,79.43670847711509,36.68827562144019
2023-06-20,X81PpX6X,"New York, NY",File Download,-41.38017323039047,170.0,4,521.382437716908,437.57847586621915,
2022-01-23,VEbrkTel,"San Jose, CA",Streaming,90.31963427288709,252.0,5,173.73335602248784,395.28909509067137,3.080560164617996
2020-01-24,7Rhsmo0r,"Chicago, IL",Gaming,113.73416493840354,-209.0,3,48.73754547361708,115.48333870995492,94.93053581517904
2021-05-26,hoFrimpU,"Philadelphia, PA",Social Media,-110.68399123173475,,2,293.4694980736016,217.9168269539535,31.26780819342686
,qtqRo0el,"San Antonio, TX",Streaming,-93.11254854156908,,1,-798.4207119655696,252.16272664064303,66.75286990098881
2023-08-21,eFD3MH33,,Web Browsing,-59.202821586783585,50.0,1,840.9492928381386,65.19713135469418,83.50460627855901
2022-01-10,xVfaXPPI,"Houston, TX",File Download,-98.02875024218613,190.0,1,623.3244528994364,54.20721653793065,84.2366693130109
2019-11-14,IAxJt6Ef,"Philadelphia, PA",VoIP,-110.58864054890944,110.0,1,474.67100969475683,,32.116669143133926
,4HFou82F,"Los Angeles, CA",,,271.0,5,157.1498319211161,66.84337345480928,68.18979580127514
2023-04-30,MgRAEuZ3,"Dallas, TX",VoIP,-109.86055822209539,218.0,5,99.88329439073328,414.6561441138613,25.15075182131008
2021-11-02,PtwbEBg1,"San Diego, CA",Social Media,-38.03797322141273,67.0,3,372.30925189707045,156.04984513011115,71.09235518465199
2019-06-29,OvLLT7kC,"Houston, TX",Social Media,-69.82809502371236,15.0,2,258.0361121166603,236.40261081595014,57.905396809579265
2019-12-01,uHC9nuLt,"Houston, TX",Gaming,-95.61611759611554,272.0,4,602.7039908529672,234.12854288747675,77.04530128580154
2020-12-20,uMaq7OXh,,VoIP,-50.044935058547935,161.0,2,515.5931855389787,-486.16223838094356,76.17483330950262
,c86OtLdF,"San Diego, CA",VoIP,-83.37812791434604,28.0,2,472.76216250789685,298.0475670027128,87.34648445706698
2021-07-19,E13Ovvzh,"San Antonio, TX",,,109.0,5,555.0723584482979,358.03445933866675,
2022-01-14,wJaIK6WI,"Chicago, IL",Web Browsing,-102.65638351456343,190.0,4,20.79416537738521,435.6774005270802,4.920460408485649
2022-08-11,gVWHZuDj,"Dallas, TX",VoIP,-92.80984423684475,,2,,399.3322764281798,33.91303923997755
2023-01-01,Q8aCeJoO,"Philadelphia, PA",File Download,-54.22092089347272,265.0,4,122.01589198383833,299.6933243571646,71.83317979917521
2022-09-25,9nT8zDPH,"San Diego, CA",Gaming,-86.35571091852097,37.0,3,176.15888595464534,26.09169777746051,50.413047121449125
2020-08-18,BC0Durgk,"Chicago, IL",File Download,-72.4501137442226,165.0,4,435.7939211631355,229.11761069779013,23.460758228790713
2019-09-23,KO4oFh7g,"New York, NY",Streaming,-89.79807201337465,,4,996.6032800519687,,45.807080693169745
2021-11-01,O5G7baZV,"Philadelphia, PA",VoIP,-85.04349130145296,110.0,5,,99.19850206201114,41.466068505197306
2019-08-29,K0T9Ffsk,"San Diego, CA",Social Media,-117.63777741649066,52.0,2,345.56885108077785,34.05794373801574,56.8015752233615
2021-05-09,RrU22nTa,"San Diego, CA",File Download,-98.20893174186108,213.0,2,399.54344199484217,414.0709806589659,94.1260423604919
2019-12-12,i0Hoe9zo,"Phoenix, AZ",Streaming,-33.17952272141491,248.0,5,270.91224029100914,3.2805917583582644,66.55299454708606
2022-12-24,4Ja2ZbUB,"San Jose, CA",Social Media,,265.0,1,,372.91204533362793,79.8751592348315
2020-12-09,TjFdhlzW,"Philadelphia, PA",Web Browsing,-118.29432169205944,195.0,1,532.4230317894866,245.03967942317246,48.519151997857776
2023-12-12,Jpjp7BFS,"New York, NY",,,203.0,4,599.9516226946046,208.59704433473397,79.31882109394346
2019-06-17,1kZYIEzQ,"Houston, TX",,-100.03031870193135,60.0,3,931.9911146397266,67.15319349312571,68.53247069215237
2020-03-20,xtKFeruF,"San Antonio, TX",Web Browsing,-119.95847936081799,33.0,1,524.6122403529671,320.91734366913687,14.871784325206484
2020-12-24,YETQzAsj,"San Jose, CA",VoIP,-64.56079358620583,12.0,5,965.2535146133113,85.71973133341376,47.13663006128838
2020-02-15,UMp00gSj,"Phoenix, AZ",File Download,-81.44591399568719,165.0,4,485.84198720396523,391.0725305994569,72.86421136895207
2020-04-24,kd5awHre,"San Jose, CA",File Download,-68.33548940943753,96.0,5,254.76907693219675,,10.102567144993124
2020-09-12,MZPDO3I7,"San Diego, CA",Streaming,-87.24211577745082,132.0,3,461.2543789444402,263.75943413573214,23.52084207647759
2019-10-24,ZtfQKksM,"Los Angeles, CA",Social Media,-56.885623390229576,222.0,3,236.01286960525124,-301.6493213711259,73.86686138344687
2021-12-23,J3ws1hIw,"Phoenix, AZ",File Download,-77.35133726990185,195.0,5,907.5009300739287,315.1142285268089,34.84133055171704
2020-11-07,eTwWxPkl,"Philadelphia, PA",Social Media,,113.0,4,63.32030280703671,496.6118566191525,39.21070124109885
2019-08-24,zxKwR7KW,"Los Angeles, CA",VoIP,-79.48522372739899,152.0,2,552.8926607727003,152.53841667449254,
2019-06-07,nc4mFDM2,"Phoenix, AZ",Gaming,-83.68057669055406,212.0,1,640.2257876370297,464.7786700410384,24.340626107333176
2020-12-10,alQXGaLx,"San Jose, CA",Social Media,-76.85114423426964,17.0,4,151.62694251826292,,33.415035246847744
2023-11-29,rHCaggeE,"San Antonio, TX",File Download,-67.5385819413572,286.0,1,967.9184184736703,125.11058119634167,86.29111404297667
2020-01-30,jU05vT60,"San Antonio, TX",VoIP,-89.42129748519956,271.0,5,977.372052329006,90.81581432595782,96.40177749215496
2023-08-09,KPbIjyUB,"Chicago, IL",Social Media,-56.28595840933699,11.0,4,233.9963680893904,299.56156504621543,73.5404322024764
