Date,Id_utilisateur,Emplacement,Type_d'application,Force_du_signal,Latence,Satisfaction_des_utilisateurs,Vitesse_de_téléchargement,Débit_montant,Allocation_des_ressources
2019-03-26 10:51:26,UK9LTXFG,"Chicago, IL",Réseaux Sociaux,-59.99679414781532,215.73079268876825,1.0,717.5556796937409,188.75597621473696,17.649028560800183
2021-02-12 20:21:14,Y2U9NL71,"Chicago, IL",Visioconférence,-92.25444431585544,229.8299260259222,2.0,619.56644936773,314.69511718413185,86.18266641623794
2022-08-14 20:20:49,GZRYVMU6,"Houston, TX",Streaming Musical,-48.10005447331176,175.6301525793164,4.0,708.6676857787558,461.9551411249464,36.121357109130415
2022-07-11 09:48:15,QB1MZCE2,"Phoenix, AZ",Streaming Vidéo,-82.57321345940922,145.82025492150092,1.0,354.55819034481925,296.2855764002388,55.94997809262787
2019-03-18 21:56:56,8BV57P9A,"Dallas, TX",Visioconférence,-116.92288691632486,195.5573296264498,1.0,350.30308506099266,210.7294815976433,85.62687813798644
2020-06-22 10:15:45,OFBU2U2V,"Houston, TX",Streaming Musical,-70.17317463006295,174.6525357001928,4.0,700.4030396725918,354.7273753571299,64.38739074109887
2020-04-30 14:53:24,JDCNEBSL,"Houston, TX",Téléchargement de Fichiers,-65.22993659390679,51.36242182491215,4.0,381.2283790259811,167.70940388083395,56.75606001930471
2021-10-06 13:50:27,4ZIKHZSY,"Houston, TX",Visioconférence,-88.6344702164871,168.10575848446783,2.0,360.9459029165606,110.1434238406702,54.83463690432512
2019-06-25 18:05:31,183VZV0G,"Philadelphia, PA",Réseaux Sociaux,-73.4260970701934,136.40290325276547,4.0,889.1725719090452,190.34640379124784,63.5841441964868
2019-07-10 21:43:39,ZN9WZ1WZ,"San Jose, CA",Streaming Vidéo,-95.87827664304368,231.82014692632623,3.0,466.3458474191418,189.3884633259329,67.23236469869377
2021-02-28 16:26:46,BS24FM60,"Los Angeles, CA",Visioconférence,-118.12568295616812,280.80214884348345,1.0,71.990422207969,245.49965309656315,51.52882267483025
2023-10-19 11:34:00,8LJEHF3L,"Phoenix, AZ",Streaming Vidéo,-59.53807461379135,106.37759338771416,3.0,437.2112010694756,234.83067078290912,75.71855533669914
2023-04-04 23:56:27,DIEAVYV7,"Phoenix, AZ",Visioconférence,-85.7849366630187,145.50473958580815,2.0,495.6557961543078,362.19611367709336,53.17435659530553
2023-07-27 04:50:40,47F0HBTT,"San Antonio, TX",Jeux en Ligne,-92.44241843770334,243.1663015511656,1.0,425.31560467780696,317.4946362514322,82.21298728234734
2019-05-06 02:49:53,L10FDF0O,"Chicago, IL",Téléchargement de Fichiers,-108.17090897355396,267.73307226206333,3.0,302.2142001884378,197.3756070023784,72.80175091444583
2020-05-02 12:29:19,ET61OB7U,"Dallas, TX",Réseaux Sociaux,-104.1016761138037,228.675973138322,1.0,638.2648413930578,122.61712688566683,29.46419093756913
2020-04-04 19:48:58,XUQ923BV,"Los Angeles, CA",Visioconférence,-97.77146972660586,236.587376410352,3.0,684.6789636425688,249.63090102955385,93.03998992658124
2023-01-16 20:10:33,M8AXRQS1,"Houston, TX",Jeux en Ligne,-51.505383894844485,31.58139589317222,5.0,592.9891776376669,411.5008407384152,54.70051088936711
2020-09-04 13:21:30,QO6RMM5O,"Phoenix, AZ",Jeux en Ligne,-114.51888475087154,265.4702406068847,1.0,150.9273381410575,0.0,71.80094086806338
2021-08-27 09:22:20,T6LNCTSI,"San Jose, CA",Jeux en Ligne,-72.66514770290522,164.18221893710952,2.0,392.6177926220885,408.7468857565436,54.50252887289772
2022-06-29 16:02:03,RCWU4UV2,"Chicago, IL",Jeux en Ligne,-103.50789557203392,150.99870880260391,1.0,480.57715301054606,201.00124869282607,62.16600653403331
2019-12-04 10:34:28,Y9SEFEH9,"San Antonio, TX",Navigation Web,-49.318381019838384,136.85084422326776,2.0,798.8473426199988,429.7598045838032,10.36275877170981
2022-02-24 06:45:21,XC6FTYLO,"San Diego, CA",Streaming Musical,-105.15041634280983,195.8824961435694,1.0,99.88287034491348,188.18223182835467,62.26535550246165
2020-04-20 23:05:49,PHSCMTLF,"Philadelphia, PA",Visioconférence,-43.61755458701566,126.60877746043164,4.0,525.8618011230177,273.67530183977493,88.71171806030748
2023-06-27 08:21:05,NW2WNUI7,"Dallas, TX",Streaming Musical,-82.7278312613276,224.3173812080159,3.0,629.3307223522738,284.2085756126235,63.42295631577016
2020-07-27 00:01:27,1IYT93T8,,Téléchargement de Fichiers,-81.01420074309209,169.37400197840216,3.0,627.0014272631093,43.56812130219679,74.99657498200338
2022-12-24 13:08:21,RHB8L0DZ,"New York, NY",Réseaux Sociaux,-104.75297552608684,179.62092430207727,2.0,475.5208541666988,183.43811130371668,34.2091458881204
2019-01-19 19:33:54,2WJP24QM,"San Jose, CA",Réseaux Sociaux,-82.26004614017533,96.5751523809385,1.0,116.899946031249,116.59447485762352,17.533129633874065
,POF3S9YV,"Philadelphia, PA",Jeux en Ligne,-105.12841837756184,144.2080528656674,3.0,588.8686792654624,96.29235207620876,66.99147543504523
2019-03-23 17:12:09,R81THVUY,"Houston, TX",Réseaux Sociaux,-42.75781470618283,173.21435272050246,5.0,850.2661387365793,352.8056305603379,67.22297384600473
2020-12-29 09:30:26,XHF4GQDD,"Phoenix, AZ",Téléchargement de Fichiers,-47.18879721495696,164.1792835488973,4.0,792.3906679047514,462.7349583947377,38.1901709004856
2022-05-19 03:21:06,9S44CMO9,"New York, NY",Visioconférence,-97.3998563800581,181.5507635983108,2.0,687.2268644990139,215.1435483956228,51.10417628379355
2021-05-19 20:43:53,3S4BU15D,"Houston, TX",Streaming Vidéo,-92.16188069240523,118.78459383997512,2.0,300.4173823297873,167.5119187960859,58.51884523229485
2023-05-19 01:15:49,9VYKHKFA,"Houston, TX",Visioconférence,-77.32040383119967,178.64018142817034,2.0,576.6300563971699,201.37645408505696,70.10926587239713
2021-03-03 19:28:27,GDSVR5FP,"New York, NY",Téléchargement de Fichiers,-64.51139305040894,97.69088441276683,3.0,578.065644815457,262.048449882082,33.41383698089068
2022-10-05 22:38:14,0A72FYDD,"Chicago, IL",Streaming Vidéo,-101.4103356495613,178.41632779544292,2.0,201.1279285731192,287.35041486354527,97.94277816073291
2023-04-22 19:44:46,GGKLPBLV,"Philadelphia, PA",Navigation Web,-41.34642646699565,134.67492144705886,4.0,851.9256333502573,360.0086088165299,45.91333175124514
2019-10-15 00:52:39,4RTX2QXU,"San Diego, CA",Streaming Musical,-43.86574257595929,89.9141440333804,4.0,882.8390028714389,471.6327749592017,52.11534044769212
2023-08-28 03:39:12,0DQSWELS,"Los Angeles, CA",Streaming Musical,-73.25727828349409,215.5338199621505,3.0,539.4001852632949,257.39085680822933,73.40173259004897
2019-07-29 13:42:06,63S57QFL,"Phoenix, AZ",Jeux en Ligne,-47.63847864487025,179.63136162857097,3.0,683.2578616027319,226.86970113186635,75.50997057604248
2023-07-25 05:34:50,WZJ4XR0Q,"Los Angeles, CA",Jeux en Ligne,-98.53340222216724,159.263024707046,2.0,159.52190941557,337.6760515241651,63.55284674788647
2022-02-17 20:17:41,VRRLHSFS,"Los Angeles, CA",Réseaux Sociaux,-108.20739352898347,192.72780892366157,1.0,250.2260163815071,227.24133053398808,19.888997992606825
2020-11-26 23:35:11,DKXYG2EW,"Philadelphia, PA",Réseaux Sociaux,-82.08679037012418,200.40514754562864,2.0,324.86172784316426,260.3491397571566,28.555637247457963
2022-08-09 05:31:35,X2B626Y1,"San Diego, CA",Streaming Vidéo,-119.64592318866242,199.07104151853244,2.0,397.1991987565928,194.12819172852895,66.30836104325591
2021-01-27 22:21:40,M1I1P4G9,"Houston, TX",Visioconférence,-73.27996314589893,230.15024143151,2.0,333.3890223573968,356.83788440646373,71.84516956993167
2019-07-26 14:40:56,QC6E4J0K,"Dallas, TX",Streaming Vidéo,-40.65568414627111,91.0342717633607,5.0,694.010931373331,440.50299866568673,63.0168193872009
2022-11-27 12:39:37,PKBJDBS1,"San Antonio, TX",Streaming Musical,-79.31095401497456,173.22377151773628,4.0,567.2874525686725,98.39088370946436,69.39524441489327
2019-08-09 07:12:26,YYLQNZYP,"Dallas, TX",Réseaux Sociaux,-57.217853911502246,143.20947383656002,3.0,356.2491495047495,218.47694576102495,23.42061969872191
2022-07-28 09:11:06,UUTZ8E1X,"San Antonio, TX",Visioconférence,-40.35164567561793,63.18863227636632,4.0,723.244090831018,276.8669420207177,62.69220361283264
2019-10-04 13:38:48,AZXXXE8P,"Los Angeles, CA",Jeux en Ligne,-72.50098549041633,209.35761942912845,3.0,556.653264095477,248.88827545242887,78.02914588728606
2020-07-19 08:48:13,WA5BPA1L,"Philadelphia, PA",Réseaux Sociaux,-110.19602440392408,186.77198803245693,3.0,507.0507944655351,232.8156808369781,44.0353185510808
2019-01-16 05:22:17,B794IJX0,"San Jose, CA",Streeming Vidéo,-31.399914510243462,36.2751123130566,5.0,885.4739598136679,321.2347284074839,79.70580135002405
2023-06-05 15:19:38,CWX6RSGB,"Los Angeles, CA",Navigation Web,-94.07887504231054,106.03407878638724,3.0,229.6572047253619,226.54062605988508,25.78791847764061
2021-11-12 03:51:41,V0R0M73D,"Philadelphia, PA",Streaming Musical,-98.39681071558316,161.1044142869093,2.0,660.7248741373247,309.61376368003664,30.44001457752458
2020-03-29 10:11:21,K6ECYGFE,"New York, NY",Streaming Vidéo,-66.57911960174661,76.2348019049401,5.0,754.235398381349,291.7135113711,56.122912161789
2021-11-12 23:23:47,VJ9UOPY0,"Philadelphia, PA",Streaming Vidéo,-56.58136907258456,51.00725769384928,5.0,797.8144120751899,242.300916475631,98.33008912759512
2021-03-22 06:56:40,0QEUSUSI,"Houston, TX",Visioconférence,-75.36030340386954,117.23068222493822,3.0,699.0854758219933,257.3542718846911,54.94371938370383
,17HYQRUL,"New York, NY",Visioconférence,-55.467255266069245,101.07210343344067,4.0,721.707435858292,453.4581777763468,91.70519858289776
2019-07-14 03:32:29,6TSG3UEF,"San Diego, CA",Streaming Musical,-118.85119723113964,184.6843573735311,3.0,484.3157755865207,159.22339237279814,57.33723394501392
2019-05-30 06:41:23,K79JF0OH,"Chicago, IL",Visioconférence,-52.19964176356585,57.30537755376092,5.0,790.771025431917,427.922778316059,89.20010549410388
2021-09-19 09:24:44,M6GEEHGI,"San Antonio, TX",Streaming Vidéo,-116.858320610055,273.44291160296945,3.0,473.3661412294161,154.1944374411883,99.19301017024972
2021-11-22 12:50:04,5RFSIT8W,"Philadelphia, PA",Streaming Vidéo,-79.55783385351519,233.8567580385512,1.0,336.7576623976727,272.30381577407564,61.97674140876093
2023-06-30 02:29:01,WQCO4U3L,"San Antonio, TX",Visioconférence,-73.10720743529453,137.4692517877332,3.0,461.2015965990344,242.38789294253252,52.51308508651132
2022-11-29 15:28:39,DPCB92X7,"Dallas, TX",Streeming Vidéo,-61.10256750684636,98.4979991740254,4.0,680.9280171497013,221.3804084864989,50.50908461602657
2023-10-06 18:45:15,GXJVDWIB,"New York, NY",Streaming Vidéo,-91.93895788850394,272.6587639011343,1.0,620.6613684209793,129.91359636019212,92.08853450658783
2023-07-10 20:56:35,T6LCBV6O,"San Antonio, TX",Streaming Vidéo,-87.22204453168388,172.3559767880534,2.0,474.0438398024076,192.57539658334895,60.03442208852093
2022-06-20 09:57:04,0KFNQKQ3,"Dallas, TX",Jeux en Ligne,-39.26029567595651,73.78992959277616,5.0,771.874290364226,247.67955526656831,73.29950406829313
2023-08-10 10:43:14,D86CB3YS,"San Jose, CA",Jeux en Ligne,-77.60636506410489,218.02191812836105,3.0,422.917594091624,300.17695172729543,57.28522381861441
2020-01-17 12:59:42,K8ACG1D0,"Philadelphia, PA",Navigation Web,-44.69043006364129,69.94618616025262,3.0,807.0808927128294,334.51540988413524,27.1157255478622
2022-12-29 13:30:38,B21YP778,"San Antonio, TX",Jeux en Ligne,-79.95127859638838,98.03536811377296,5.0,405.49539094219216,270.0601361724272,94.34755121813473
2021-07-10 04:02:58,F58O3GG5,"Dallas, TX",Visioconférence,-68.83775267146547,146.468498214283,2.0,347.8042020629443,373.9630602314987,98.8785575078886
2019-07-12 16:42:08,7HMAR8O6,"San Antonio, TX",Téléchargement de Fichiers,-114.23035084447318,223.76597220039096,3.0,259.96725551334976,206.6852065727468,76.49539608276109
2022-09-28 12:20:01,QSQFC3DI,"San Jose, CA",Jeux en Ligne,-80.43078823319397,106.38133537340104,3.0,639.6007507710102,337.3361311800776,76.8280312983487
2022-03-25 11:23:07,KTHYMMTE,"Dallas, TX",Visioconférence,-41.53056080232875,134.1187877656999,4.0,992.9528919577192,255.2775060685668,78.07176672531402
2022-03-15 14:58:24,HPD0XIIJ,"New York, NY",Réseaux Sociaux,-44.15246863190366,101.35151975441238,2.0,716.0030299083501,349.62358478144165,14.514431581793891
2019-06-28 15:35:04,JWJFP69F,"Philadelphia, PA",Jeux en Ligne,-35.39165756712421,33.78512256387369,5.0,877.2393946521568,323.33649214510217,85.67574247274736
2020-07-05 15:52:29,XJ1C7LBF,"Los Angeles, CA",Visioconférence,-66.70469527866445,137.52007140234042,2.0,531.5475231922148,250.13142184683983,64.48363320181977
2019-01-14 09:58:16,MC01QNCN,"Philadelphia, PA",Réseaux Sociaux,-78.26844876154487,239.43119360055215,2.0,390.05927795507154,187.47387363775917,39.62081321549572
2019-07-04 16:09:38,WQRB8RLF,"Phoenix, AZ",Navigation Web,-42.30873348962328,75.03596445840412,5.0,921.052040997246,216.61035697275943,61.82393358767973
2021-04-06 21:17:09,ELNAN0EK,"San Antonio, TX",Jeux en Ligne,-49.83839184694689,115.41565419202632,4.0,715.3643230020533,307.2077042174203,89.2297727084725
2020-03-10 09:39:45,3OB0G06V,"Chicago, IL",Navigation Web,-94.56826373489668,240.34228482082148,2.0,463.4160450928279,125.7402415876939,42.19899361991664
2021-01-19 12:04:18,YX50GLZ9,"San Jose, CA",Streaming Musical,-75.69415881429615,171.12309039765242,2.0,205.47219457617052,218.8609592149081,53.85739837082328
2022-04-03 19:56:25,3YMP849I,"New York, NY",Réseaux Sociaux,-65.65711840992282,64.74265843596346,5.0,450.6764438690452,277.63011534874886,52.401887533059295
2019-08-18 01:13:50,GJH54HNK,"San Diego, CA",Streaming Vidéo,-77.30370021454323,202.42303144129997,3.0,754.3853283169685,157.44864133744045,60.628197934891546
,5LPV1C2S,"Houston, TX",Téléchargement de Fichiers,-42.666202846536,85.2580404677484,5.0,423.5506153215516,399.6388781007341,63.4068842263268
2020-06-24 19:48:33,Y8HL78LZ,"Houston, TX",Navigation Web,-107.15304526565424,259.0082338245602,1.0,500.0074950310585,194.16368765107484,24.95739274030576
2023-10-07 17:42:29,AH7T83G0,"Los Angeles, CA",Visioconférence,-84.01455146287874,215.00301519972115,1.0,470.4058943162321,174.70916400298435,72.44756919931416
2020-03-06 06:18:48,G1W5GI7A,"San Jose, CA",Téléchargement de Fichiers,-92.72243011554112,133.55904402439654,3.0,618.8310755066832,48.72837030257661,53.80431435867551
2020-08-02 07:21:49,MFPB6QQ6,"Dallas, TX",Jeux en Ligne,-111.13881078129464,184.56252118975,1.0,428.1143246613903,242.5515792284305,70.74212430400019
2021-04-06 01:22:55,9OT4Y2XZ,"San Jose, CA",Streaming Musical,-30.83912568336531,72.62372830164205,5.0,626.7059094224632,342.8593534554159,67.37320764990451
2022-04-03 23:14:12,T5EU1TES,"Chicago, IL",Téléchargement de Fichiers,-65.319306010771,154.46024717315183,3.0,282.94793549215217,327.86489952786656,44.791218784682926
2022-07-29 09:17:08,NQ3L977J,"Phoenix, AZ",Téléchargement de Fichiers,-85.81831829172783,203.6113704908352,1.0,74.77986980165264,254.0332922579795,42.20574761252095
2020-01-21 15:08:56,QYJSM0EH,"New York, NY",Streaming Vidéo,-96.67864027468858,185.35733033456805,2.0,647.47851201991,267.3781742559197,66.50308678468627
2019-01-21 18:58:52,HQ6LP4ZH,"Philadelphia, PA",Visioconférence,-117.75577745384936,231.80083867545252,1.0,250.63977071417207,33.76087398805696,50.7626773609509
2022-07-20 07:28:03,XDO0ZGYW,"Dallas, TX",Streaming Musical,-63.34371348479049,60.39428763853998,5.0,900.9698448828384,305.13833202906005,60.85084387792185
2022-06-08 07:33:00,VZ23YYSG,"Los Angeles, CA",Jeux en Ligne,-79.88211324442946,73.02418777898167,4.0,583.9230741464157,88.3260556896749,75.1611770137695
2023-07-27 17:27:22,,"New York, NY",Streeming Vidéo,-91.06004104840008,172.6749464906267,3.0,464.9762643459054,273.57318408026254,91.92844008226888
2022-06-29 12:45:21,7637XU0O,"Los Angeles, CA",Jeux en Ligne,-97.51795485394656,201.96468609380256,2.0,590.8763354458044,118.26510174790866,73.11602469688756
2020-07-26 17:15:54,J6KR9Q1C,"Dallas, TX",Téléchargement de Fichiers,-119.73707272454894,196.62725240343684,3.0,465.539604413658,267.9759364673968,67.38156533808092
2021-05-21 10:09:20,W0OAK1XQ,,Navigation Web,-70.36694616788957,76.739778253378,5.0,520.9449306466399,133.06935810435886,66.22932155485472
2023-04-16 08:35:33,LDA1YRZU,"Houston, TX",Streaming Musical,-115.9107670935288,198.24606690908735,4.0,503.16697477702303,157.48452810178642,75.64921303093178
2021-07-27 03:48:01,S7RJ0SUA,"Dallas, TX",Streaming Musical,-42.86700065847951,87.07379077141431,5.0,835.3911482695459,399.52291555531406,67.03020396364663
2021-01-26 20:20:05,9AZCY5E0,"San Diego, CA",Navigation Web,-56.85000173085464,172.2265966875878,4.0,524.7930978603879,329.1813627990471,56.90765234460445
2021-10-23 07:53:18,OJK04BZV,"Philadelphia, PA",Réseaux Sociaux,-72.95940200695752,99.8176839059728,2.0,255.18227604201064,180.63983353787384,37.59949612850723
2023-03-15 10:25:45,FAC0G2M3,"San Antonio, TX",Streaming Vidéo,-98.40071018294476,248.8067339203228,1.0,311.70170667595403,45.27427561216339,84.21900894628318
2021-04-07 09:53:30,U08SC33V,"Phoenix, AZ",Réseaux Sociaux,-101.06564246426802,157.45314182195446,2.0,210.31970867844385,167.46683755020098,54.92440370132235
2023-12-11 11:57:41,NQY4ZJYZ,"Philadelphia, PA",Jeux en Ligne,-40.425703798900784,30.42101872255985,4.0,450.70076467713415,326.88842864300966,54.07943661247342
2022-10-15 05:07:48,X1ODHON7,"San Diego, CA",Streaming Musical,-72.70692235549697,189.0909287841349,3.0,518.0793472265499,322.1311889013029,41.72489553551624
2019-11-27 04:19:48,IAE1YOQE,"Chicago, IL",Navigation Web,-97.31281641839158,182.7522148708412,2.0,490.14261936351954,151.34128587693058,27.249700453069167
2022-09-22 11:14:01,MLB5O0CC,"Dallas, TX",Navigation Web,-58.90324695011542,202.09521341240725,3.0,767.4130119720774,87.33397722254081,64.9232164037301
2020-06-24 07:47:06,4301CH6L,"Dallas, TX",Streaming Vidéo,-101.68701332825516,174.50316644919707,3.0,533.3930106661735,85.21594444809983,80.59747787946996
2023-05-09 03:57:18,Q1WI8Z9M,"San Jose, CA",Réseaux Sociaux,-90.74150115020323,246.64104353936145,1.0,572.6085140418012,144.13939769362548,34.01183982498862
2022-12-02 10:17:21,CXCZC53N,"Phoenix, AZ",Téléchargement de Fichiers,-67.67267884584646,168.45773913697676,4.0,616.2957262625256,308.0976745285932,53.910743931958905
2019-01-01 16:15:19,QGAEYDQ4,"San Antonio, TX",Réseaux Sociaux,-44.60232235142941,54.989412291891526,5.0,922.888573146732,202.71179811187108,52.05931225271223
2022-11-20 04:04:20,9UHIMGTW,"Philadelphia, PA",Téléchargement de Fichiers,-54.80704576316015,84.53007527862991,4.0,654.8443989155543,348.5288185216418,37.17972302298017
2020-12-06 17:14:45,EZYAPNZV,"Chicago, IL",Visioconférence,-52.582722511106624,99.30926766846991,5.0,884.9447472333193,392.855466435055,83.02366449926862
2020-03-08 22:06:40,FO5VQJQC,"Chicago, IL",Jeux en Ligne,-99.00335804836396,254.279539090038,2.0,673.0583580551696,129.67246415550633,53.87312087978416
2020-09-24 08:35:59,Z2I3QMSJ,"Los Angeles, CA",Streaming Vidéo,-52.759666324614585,70.95930651738519,4.0,612.7038191389154,266.8782900564675,63.25450946355176
2020-10-12 14:51:05,0HY9I0XA,"Dallas, TX",Streaming Vidéo,-107.30345601623786,212.0940366611008,1.0,315.8247878368321,198.9655438651244,69.5068141792368
,ZZJ5ULDQ,"Houston, TX",Streaming Vidéo,-108.55582811448689,167.77719910967824,2.0,243.76717452149444,302.8406422661917,53.256519432683696
2021-10-01 16:55:25,205U3Y53,"Chicago, IL",Streaming Vidéo,-41.28905768461992,133.36056701105775,4.0,421.8998996263449,315.576031074507,90.14154543284036
2023-02-24 01:17:58,T2G4YG3A,"New York, NY",Navigation Web,-61.98044612304333,174.5874118377881,2.0,241.36014464204925,323.32675291028505,44.15369257245658
2020-11-21 17:27:18,Y8ONQ8TQ,"Chicago, IL",Streaming Vidéo,-110.57240678073984,298.04515575133524,1.0,393.0807388372973,0.0,61.38238346446619
2022-10-18 19:22:06,PDEGESTX,"San Diego, CA",Téléchargement de Fichiers,-34.46174680511652,85.29543606360818,5.0,681.0067007353405,383.99713302459,66.58949952335861
2023-11-20 00:47:07,2NIK3XU8,"New York, NY",Navigation Web,-89.75091936582292,185.9347530878213,2.0,351.2099756595528,347.418139258774,47.0747471009662
2021-12-05 06:22:27,0AC559QB,"Dallas, TX",Navigation Web,-79.4834204641108,168.945061447447,2.0,660.8452830702369,218.6730219147305,20.157683882216865
2020-03-13 04:37:52,8ZFNPTLT,"Chicago, IL",Navigation Web,-59.97524988878428,103.13338587847416,3.0,696.861013506623,257.8230892283962,21.06470536662369
2022-09-18 11:20:52,BUTWIOH9,"Los Angeles, CA",Streaming Vidéo,-45.6040681949036,109.80860772585817,4.0,769.2477303509006,415.7069100250736,67.46972420158468
2020-03-07 02:33:33,U5HY9YT6,"Chicago, IL",Streaming Vidéo,-89.84226982796075,188.18058351521077,2.0,158.114540945641,184.5998938918462,79.75579853792762
2020-05-06 09:38:18,67N2E6KX,"Dallas, TX",Jeux en Ligne,-43.55634500652047,114.64897222699564,4.0,524.4830084885755,443.14989050173887,68.3714042240558
2020-07-18 23:10:47,U4GDP7YR,"Philadelphia, PA",Téléchargement de Fichiers,-75.26980501573989,83.71812806349298,4.0,515.5471814585899,255.3158893333608,68.52945519502386
2020-03-22 02:34:33,2BLKT6EN,"Los Angeles, CA",Streaming Vidéo,-108.05450173288534,165.27935245397103,2.0,446.20503219127136,96.777554286426,88.5858705601697
2021-11-03 00:30:21,9OZ0F4PR,"Houston, TX",Réseaux Sociaux,-92.57161837393964,244.2374282209388,1.0,223.7980585709664,277.18609413751074,45.18557747719904
2020-05-02 20:21:55,FA9TL2WR,"Phoenix, AZ",Streaming Vidéo,-100.66129259465734,170.84814807692783,1.0,694.7594956172177,190.1758860794417,57.41401745823387
2020-01-28 09:22:41,,"New York, NY",Visioconférence,-113.10049009354456,205.5308650380033,1.0,223.7683621843044,197.23433436419128,66.55348559777488
2019-10-30 01:21:52,TBD4RJE8,"Phoenix, AZ",Jeux en Ligne,-51.0623928634613,137.9584854427495,2.0,417.81781400169865,282.3544244610555,50.52401998250808
2019-06-15 07:00:32,CDC271XW,"San Diego, CA",Visioconférence,-74.12009560236856,193.9121135164903,3.0,631.4274715974083,185.56937546662425,78.31890278561704
2022-03-22 03:57:07,A5X3FBUL,"Philadelphia, PA",Visioconférence,-33.87856588953784,13.696935094273108,5.0,882.7663591319198,443.0892216594053,77.01795588068133
2019-08-23 12:50:15,3UG5B11G,"San Antonio, TX",Streaming Vidéo,-55.70029172719176,97.95025245612491,2.0,619.3247891314314,198.26743758707343,78.95529206473098
2019-07-13 18:24:08,B38P2THE,"Philadelphia, PA",Réseaux Sociaux,-119.73696856875652,260.68478992336594,2.0,560.8896957072263,123.06514744350004,42.55451165804484
2020-08-08 22:39:31,IGZXJSR7,"Philadelphia, PA",Streaming Musical,-38.890428851044405,37.25852303809283,5.0,860.6409406765789,463.6626653838312,61.35340685484062
2023-07-08 17:52:39,IINXAF8B,"Phoenix, AZ",Navigation Web,-78.40058472174223,107.98376280805358,3.0,282.5717799901517,169.1526326524136,59.19884374105853
2022-07-20 15:57:10,O6630HK5,"San Antonio, TX",Réseaux Sociaux,-53.79149383190338,64.661697878901,5.0,524.1984499120488,390.4688892145816,50.7637237578645
2023-05-17 04:54:10,44WWNG4P,"San Antonio, TX",Réseaux Sociaux,-98.60031565602009,207.1875246837741,1.0,169.34493949448046,11.205092478829698,56.1617209640493
2019-10-15 16:24:41,44T1ZJZC,"Chicago, IL",Téléchargement de Fichiers,-36.59658159534656,162.81127389144686,2.0,850.588744254547,326.524398421106,32.49402049920124
2021-12-16 16:08:08,G92ZG63J,"Houston, TX",Visioconférence,-98.00290208960163,172.35623326098073,2.0,240.05902911813268,226.4520825674731,87.36274479263842
2022-01-22 23:35:06,,"San Jose, CA",Jeux en Ligne,-79.8811695045766,212.9913726962968,2.0,379.6516196211719,108.03390752003146,50.22624926425799
2023-02-09 11:37:44,BAOQMO1Q,"Chicago, IL",Streaming Vidéo,-96.78539164148444,242.86553724864396,1.0,298.9969256141591,144.26374742714597,92.48186816061398
2023-03-18 11:33:31,X00ANKP7,"San Diego, CA",Téléchargement de Fichiers,-45.533848565346815,197.1216470622308,4.0,531.8462736567458,348.136678261691,73.64644383340533
2023-05-01 20:07:24,SC8K8IK8,"Houston, TX",Streeming Vidéo,-80.4152390472331,244.97019490543087,1.0,657.4469341318725,211.0081378153561,55.27232348549027
2022-03-07 18:13:49,XEQ8XMRQ,"Phoenix, AZ",Streaming Vidéo,-57.32269213818217,62.57177731767726,4.0,274.4580244464224,226.35437149287304,76.82959803226649
,LEZXUNMD,"Los Angeles, CA",Réseaux Sociaux,-98.94532757532782,190.4373198364373,3.0,466.84181497705526,332.6921212708245,46.79716821710505
2023-04-01 21:43:53,77CBJ91Q,"San Antonio, TX",Visioconférence,-38.90147307348138,136.0505560488048,3.0,716.8723363469574,406.99558145982223,99.4400833974792
2019-09-09 09:56:12,V8FAN9ZW,"San Diego, CA",Streaming Musical,-96.5523761155257,241.80882065414036,2.0,348.58122092815944,323.35267690480083,42.56319542587979
2023-11-09 04:30:44,L9Y31T73,"San Antonio, TX",Visioconférence,-114.38866256516674,226.33934571946287,2.0,379.8473751941453,282.37422693191536,53.01669775640121
2021-09-17 14:08:40,0HXX9EVK,"San Jose, CA",Visioconférence,-45.568716153602665,158.1711191546845,2.0,739.058717604566,333.2008727848779,59.49265461799699
2022-06-22 21:32:47,FP992QPQ,"Dallas, TX",Réseaux Sociaux,-80.31121741895811,251.43320594853776,1.0,325.1860536889285,332.11387360632,39.440466922418366
2021-07-18 20:04:52,FDJLBYQA,"Phoenix, AZ",Réseaux Sociaux,-72.27797205253707,167.58770521483305,3.0,515.7788644208028,134.69479277191488,62.87937557074937
2019-04-25 07:02:24,EW1ZH32B,"Houston, TX",Visioconférence,-75.19892325573298,81.62272090249994,5.0,566.0448727430503,306.07307339679176,63.48288386181257
2020-12-04 07:50:44,HHHYR0B9,"Los Angeles, CA",Téléchargement de Fichiers,-67.4630884728384,85.71711556047363,5.0,462.46940445080463,379.6397083853206,65.91076485375837
2019-04-05 08:22:38,EKMTZLHO,"New York, NY",Téléchargement de Fichiers,-31.969686939491893,102.05770490151612,4.0,599.3218842860541,288.0984956390975,49.64429915327548
2019-06-01 04:07:03,,"San Diego, CA",Jeux en Ligne,-43.78093768368559,83.05953040884134,4.0,493.4497000042616,450.88554333048097,55.58349644834397
2023-12-21 17:49:58,U6ST4L7Y,"Dallas, TX",Jeux en Ligne,-60.60070883939511,73.7990815036757,5.0,449.2331039849995,358.9149058327165,67.40319242122047
2020-10-11 06:02:24,LQMY2CQ3,"New York, NY",Téléchargement de Fichiers,-104.87140713890032,196.8134729213913,4.0,541.5047025741654,167.49643466382756,60.306210996556885
